age,education,marital-status,relationship,sex,income
37,,Married-civ-spouse,,Male,
57,Prof-school,Never-married,Not-in-family,Female,
22,Some-college,Never-married,Not-in-family,Female,
24,Assoc-voc,Never-married,Not-in-family,,>50K
19,Some-college,Never-married,Own-child,Male,<=50K
55,Assoc-acdm,,Unmarried,,<=50K
37,,Married-civ-spouse,,Male,
37,Some-college,Never-married,Unmarried,Female,<=50K
28,,Married-civ-spouse,Husband,,
27,HS-grad,,,,<=50K
40,,Never-married,Unmarried,,<=50K
51,,,Own-child,,
52,Assoc-voc,Married-civ-spouse,Husband,Male,
74,Some-college,Widowed,,,<=50K
49,Some-college,Married-civ-spouse,Husband,,>50K
20,Some-college,Never-married,Own-child,Female,<=50K
40,Some-college,,,Female,<=50K
80,,,,Male,
63,,Married-civ-spouse,Husband,,<=50K
,HS-grad,Divorced,,Male,
51,Some-college,Divorced,Unmarried,Female,<=50K
23,,,Not-in-family,Female,<=50K
66,HS-grad,Widowed,Not-in-family,,<=50K
33,HS-grad,Married-civ-spouse,Husband,,<=50K
49,HS-grad,Married-civ-spouse,Husband,,
20,,,Not-in-family,,
33,,Married-civ-spouse,Husband,Male,
26,Some-college,Married-AF-spouse,Husband,Male,
52,,Married-civ-spouse,Husband,Male,
33,,Married-civ-spouse,,,
47,Bachelors,Divorced,,,
23,HS-grad,Never-married,,Male,
53,Assoc-acdm,Married-civ-spouse,Husband,Male,<=50K
19,Some-college,Never-married,,Male,<=50K
26,,Never-married,Not-in-family,,
53,7th-8th,Married-civ-spouse,Husband,Male,>50K
65,HS-grad,Never-married,,Male,<=50K
68,Bachelors,Married-civ-spouse,Husband,,
30,10th,Never-married,Other-relative,Male,
28,11th,Married-civ-spouse,Husband,,<=50K
54,10th,Married-civ-spouse,Husband,,<=50K
30,HS-grad,,Own-child,Male,
22,Some-college,Never-married,Own-child,,<=50K
25,HS-grad,Never-married,Own-child,,<=50K
19,11th,Never-married,,Male,<=50K
19,Some-college,,,Female,
32,Prof-school,,Husband,Male,>50K
23,Bachelors,,Own-child,Female,
51,Bachelors,Married-civ-spouse,Husband,Male,<=50K
,,Married-civ-spouse,,Male,
46,Bachelors,Never-married,Not-in-family,,<=50K
38,Some-college,,,Female,<=50K
26,HS-grad,Married-civ-spouse,Husband,Male,>50K
46,HS-grad,Divorced,Not-in-family,,<=50K
25,Bachelors,Never-married,,,<=50K
20,Some-college,Never-married,Own-child,Female,
,Masters,Married-civ-spouse,Other-relative,Male,<=50K
51,Masters,Married-civ-spouse,,Male,>50K
40,Some-college,,Husband,Male,
24,,Never-married,Not-in-family,Female,<=50K
,Bachelors,Never-married,Unmarried,Male,
31,Assoc-voc,Married-civ-spouse,Wife,Female,<=50K
54,HS-grad,Divorced,,,
,Assoc-acdm,,,Male,<=50K
19,,Never-married,,Male,<=50K
21,HS-grad,,,Male,
21,10th,Married-civ-spouse,Husband,,<=50K
23,Some-college,,Husband,,
37,Some-college,Never-married,Not-in-family,,
40,Masters,,Husband,,
57,HS-grad,,Husband,,<=50K
48,Bachelors,Married-civ-spouse,Husband,Male,>50K
24,11th,Married-civ-spouse,,Male,<=50K
43,,Married-civ-spouse,Husband,Male,<=50K
32,,,Not-in-family,,
40,HS-grad,Never-married,,,
,Prof-school,,,,
49,HS-grad,Divorced,Not-in-family,Male,<=50K
45,Some-college,,Husband,,<=50K
62,HS-grad,Never-married,Not-in-family,,<=50K
29,Assoc-voc,Married-civ-spouse,Husband,Male,<=50K
49,HS-grad,,Unmarried,Female,<=50K
,Some-college,Divorced,Unmarried,Female,
20,,Never-married,,Male,<=50K
37,Bachelors,,Own-child,Male,<=50K
,Bachelors,Married-civ-spouse,Husband,Male,
29,,,,Female,<=50K
44,,Married-civ-spouse,Wife,,
28,Some-college,Separated,Unmarried,,
38,Some-college,Never-married,Not-in-family,,<=50K
45,,Married-civ-spouse,Husband,,
,,Never-married,Own-child,,
19,Some-college,Never-married,,,<=50K
20,,Never-married,Not-in-family,,<=50K
60,HS-grad,Married-civ-spouse,Husband,,<=50K
30,HS-grad,Never-married,Not-in-family,Female,<=50K
22,,,Not-in-family,,<=50K
51,Some-college,Divorced,Not-in-family,,<=50K
31,,Never-married,Unmarried,,
48,HS-grad,,Unmarried,,<=50K
43,Bachelors,Married-civ-spouse,Husband,Male,>50K
51,,Divorced,Unmarried,Male,<=50K
41,Assoc-voc,Married-civ-spouse,Husband,Male,
62,Assoc-voc,,,Male,
50,,Married-civ-spouse,Husband,Male,
46,HS-grad,Married-civ-spouse,Wife,,
54,Some-college,Married-civ-spouse,Husband,Male,
68,,Married-civ-spouse,,,
23,,Never-married,Not-in-family,,
49,,,Not-in-family,,
24,,Married-civ-spouse,Husband,,
30,HS-grad,Married-civ-spouse,Husband,Male,
38,HS-grad,Married-civ-spouse,Husband,,<=50K
34,,Never-married,Not-in-family,Female,
22,Some-college,Never-married,Own-child,Male,
30,,Separated,Not-in-family,,<=50K
61,,Married-civ-spouse,Husband,Male,
36,,Divorced,Unmarried,,
51,,Married-civ-spouse,,,<=50K
43,5th-6th,,Wife,Female,>50K
54,,Married-civ-spouse,,,>50K
63,HS-grad,Widowed,Not-in-family,Female,<=50K
51,Some-college,,Husband,Male,>50K
63,10th,,Husband,Male,
51,Masters,Married-civ-spouse,Husband,Male,>50K
27,,Divorced,Own-child,,<=50K
35,,Married-civ-spouse,Husband,Male,
,Bachelors,Married-civ-spouse,Wife,Female,
46,HS-grad,Separated,Unmarried,,
53,,Married-civ-spouse,Husband,Male,
26,Some-college,Divorced,Own-child,Male,
,HS-grad,Never-married,Own-child,Male,<=50K
39,,,Husband,Male,>50K
50,HS-grad,,,Male,
54,,Married-civ-spouse,Husband,Male,
62,Some-college,Married-civ-spouse,,Female,>50K
57,,Divorced,Unmarried,,
19,Some-college,Never-married,Own-child,Male,
29,HS-grad,Never-married,,,
20,HS-grad,Never-married,Other-relative,,<=50K
53,,Married-civ-spouse,Husband,Male,
18,Some-college,Never-married,,,
22,Some-college,Never-married,Own-child,Male,
,,Never-married,Not-in-family,Male,<=50K
69,,,Husband,Male,
56,7th-8th,Married-civ-spouse,,Male,<=50K
,Bachelors,Married-civ-spouse,Husband,Male,<=50K
28,,Never-married,Not-in-family,Male,
28,,Married-civ-spouse,Husband,Male,
33,HS-grad,,Husband,,>50K
,HS-grad,Divorced,Unmarried,Female,<=50K
61,HS-grad,Married-civ-spouse,Husband,,
49,Bachelors,Married-civ-spouse,Husband,,<=50K
48,Some-college,Married-civ-spouse,Husband,Male,
32,,Married-civ-spouse,Husband,Male,<=50K
51,HS-grad,,Husband,Male,>50K
27,Bachelors,Never-married,Not-in-family,,
19,Some-college,Never-married,Own-child,,<=50K
47,,Married-civ-spouse,,Male,<=50K
25,,Never-married,Own-child,Male,
72,Some-college,,Husband,Male,<=50K
29,,Divorced,Not-in-family,,<=50K
22,HS-grad,,Own-child,Female,
57,,,Husband,Male,<=50K
50,,Married-civ-spouse,Husband,Male,
45,Some-college,Married-civ-spouse,,,<=50K
52,,,Not-in-family,Male,
,,Married-civ-spouse,Husband,,>50K
36,HS-grad,Married-civ-spouse,Husband,Male,<=50K
46,,Married-civ-spouse,Husband,,>50K
20,HS-grad,Never-married,Own-child,Female,<=50K
75,5th-6th,Widowed,Unmarried,Male,
,HS-grad,Married-civ-spouse,Husband,Male,
28,HS-grad,Married-civ-spouse,,,
53,Masters,Divorced,Not-in-family,Female,<=50K
17,,Never-married,Own-child,,
46,,Divorced,Unmarried,Female,
39,,Separated,Not-in-family,Female,
38,,Divorced,Unmarried,Male,
36,HS-grad,Married-civ-spouse,Husband,,
63,Bachelors,Never-married,,Female,
28,1st-4th,Married-civ-spouse,Husband,,<=50K
28,,Never-married,,Male,<=50K
49,HS-grad,,,Female,<=50K
43,Some-college,Married-civ-spouse,Husband,,
38,Bachelors,Married-civ-spouse,Husband,Male,
39,,Never-married,,Male,
42,,Divorced,Not-in-family,,<=50K
,HS-grad,Married-civ-spouse,Husband,Male,<=50K
45,HS-grad,Separated,,,
,,,Unmarried,Female,
24,Bachelors,Never-married,,Male,<=50K
30,,,,Male,>50K
44,Some-college,,,Male,<=50K
40,HS-grad,Married-civ-spouse,Husband,,<=50K
30,HS-grad,Never-married,Other-relative,Female,<=50K
42,Masters,Divorced,,Female,<=50K
52,Assoc-voc,Divorced,,Female,<=50K
42,Some-college,Married-civ-spouse,Husband,Male,>50K
,Some-college,Married-civ-spouse,,Male,>50K
43,Some-college,Divorced,,,<=50K
62,,,Husband,,<=50K
,Assoc-voc,Married-civ-spouse,,Male,<=50K
83,HS-grad,Widowed,Not-in-family,Female,
39,Bachelors,Married-civ-spouse,Husband,Male,
41,HS-grad,,Wife,,<=50K
,Masters,Married-civ-spouse,,,
25,11th,Married-civ-spouse,,,<=50K
48,11th,,Husband,,<=50K
59,Assoc-acdm,Divorced,Not-in-family,Male,<=50K
,Bachelors,Never-married,Not-in-family,Male,<=50K
36,9th,,Not-in-family,,
,HS-grad,Never-married,,,<=50K
21,,Never-married,Own-child,Female,<=50K
41,Some-college,Separated,,Female,
24,Bachelors,Never-married,Not-in-family,,
67,HS-grad,Married-civ-spouse,Husband,,
24,Bachelors,Never-married,Own-child,,
50,Bachelors,,Husband,Male,
48,Masters,Divorced,Not-in-family,Male,
55,Assoc-acdm,Married-civ-spouse,Husband,Male,>50K
,HS-grad,,Not-in-family,,
50,Bachelors,Divorced,,,
64,10th,Married-civ-spouse,Husband,,>50K
49,9th,Divorced,,Male,<=50K
20,HS-grad,Never-married,,Male,
30,HS-grad,,Not-in-family,Female,<=50K
37,,Married-civ-spouse,Husband,Male,
52,HS-grad,Married-civ-spouse,Husband,,>50K
,Some-college,Never-married,Own-child,Male,<=50K
77,HS-grad,Widowed,,,<=50K
19,Some-college,Never-married,Own-child,Male,
52,,Divorced,Other-relative,Male,>50K
42,,,Own-child,Female,
35,,Separated,Not-in-family,Female,<=50K
27,Some-college,Never-married,Unmarried,Female,
,HS-grad,,Not-in-family,Female,<=50K
37,HS-grad,Married-civ-spouse,Husband,Male,
37,10th,Married-civ-spouse,,Male,
28,7th-8th,Married-civ-spouse,,Male,
63,,Married-civ-spouse,Husband,Male,<=50K
19,HS-grad,Never-married,Own-child,Male,<=50K
28,Bachelors,Never-married,,,<=50K
23,Some-college,,Not-in-family,Male,<=50K
44,,Never-married,Not-in-family,Female,>50K
31,Some-college,,Husband,,>50K
35,Bachelors,Never-married,Not-in-family,,
64,HS-grad,Divorced,Not-in-family,,<=50K
40,HS-grad,,Husband,,
59,Assoc-acdm,Divorced,Not-in-family,,<=50K
22,Some-college,Never-married,,Female,<=50K
40,,,,,<=50K
35,,Married-civ-spouse,Husband,,
,,Never-married,Own-child,,
35,,Never-married,,Male,
28,Some-college,Married-civ-spouse,Husband,,<=50K
28,HS-grad,Divorced,Own-child,Male,<=50K
37,Some-college,Married-civ-spouse,Husband,,
72,Doctorate,Married-civ-spouse,Husband,Male,>50K
25,Assoc-acdm,Never-married,Not-in-family,Male,<=50K
37,HS-grad,,Unmarried,Female,<=50K
19,Some-college,Never-married,,Female,
31,Assoc-voc,Divorced,Own-child,Female,
41,HS-grad,Never-married,Other-relative,Female,<=50K
31,,Married-civ-spouse,Husband,Male,>50K
44,HS-grad,Married-civ-spouse,,,<=50K
20,,Never-married,,,<=50K
57,Some-college,,Husband,Male,<=50K
26,HS-grad,,Not-in-family,,
,,Married-civ-spouse,Husband,Male,
29,HS-grad,,,Male,
36,HS-grad,Married-civ-spouse,,,>50K
,Assoc-voc,Married-civ-spouse,Husband,Male,>50K
21,Assoc-acdm,Never-married,Not-in-family,,<=50K
,,Never-married,Not-in-family,,
34,Prof-school,Separated,Unmarried,Male,>50K
24,Bachelors,Never-married,Own-child,,<=50K
28,,Divorced,Not-in-family,,<=50K
35,,Separated,,Male,
35,HS-grad,Divorced,Not-in-family,Male,
38,,Never-married,Not-in-family,,<=50K
44,HS-grad,Divorced,Unmarried,Female,<=50K
,Bachelors,Married-civ-spouse,Wife,Female,>50K
57,HS-grad,Divorced,Not-in-family,Female,<=50K
19,,,Own-child,Female,<=50K
29,Assoc-voc,Married-civ-spouse,Husband,,
23,HS-grad,,Other-relative,,
50,HS-grad,Widowed,Unmarried,Female,<=50K
,Some-college,Married-civ-spouse,Husband,,
28,,,Not-in-family,Male,<=50K
44,Bachelors,Married-civ-spouse,Husband,,<=50K
29,Bachelors,Never-married,Not-in-family,Male,
31,,Divorced,Not-in-family,Male,
27,Bachelors,Married-civ-spouse,,,
34,Bachelors,Married-civ-spouse,Husband,Male,<=50K
50,,Married-civ-spouse,Husband,Male,>50K
27,Some-college,Married-civ-spouse,Husband,Male,
31,Assoc-voc,Never-married,Unmarried,Female,<=50K
46,,Married-civ-spouse,Husband,,
39,,,Own-child,Female,<=50K
40,,,Husband,Male,
,,Divorced,Own-child,Male,
18,,Never-married,,,<=50K
51,HS-grad,Divorced,Not-in-family,Female,<=50K
58,HS-grad,Divorced,Not-in-family,Male,<=50K
66,HS-grad,Married-civ-spouse,Husband,Male,
36,HS-grad,Married-civ-spouse,Wife,Female,<=50K
38,,Divorced,,Female,<=50K
25,Assoc-acdm,,Own-child,Male,
25,HS-grad,Never-married,,Female,<=50K
90,,Never-married,,Male,<=50K
41,Some-college,Divorced,Unmarried,,<=50K
34,HS-grad,,,Female,
33,Bachelors,Divorced,Unmarried,,
33,HS-grad,,,,<=50K
35,,Married-civ-spouse,Husband,,>50K
39,HS-grad,Never-married,Own-child,Female,
59,HS-grad,,Husband,Male,<=50K
19,Some-college,Never-married,Own-child,Male,
39,HS-grad,,Husband,Male,<=50K
19,Some-college,,,,<=50K
27,HS-grad,,Own-child,Female,<=50K
52,7th-8th,Married-civ-spouse,Husband,Male,
59,HS-grad,Divorced,Own-child,Female,<=50K
,Some-college,Divorced,Unmarried,Female,
37,,Divorced,Other-relative,Female,<=50K
50,10th,Married-civ-spouse,Husband,Male,<=50K
36,Bachelors,,,,>50K
34,Bachelors,,Husband,,
23,Some-college,Never-married,,,
19,,Never-married,Own-child,Female,
33,HS-grad,Divorced,Not-in-family,,<=50K
27,,Never-married,Own-child,Male,<=50K
31,Masters,,Husband,Male,
21,10th,,Husband,,<=50K
31,,Married-civ-spouse,Husband,,
59,,Married-civ-spouse,Husband,Male,
40,Masters,,,Male,
,11th,Never-married,Own-child,,
47,,Married-civ-spouse,Husband,,<=50K
,Bachelors,Never-married,Unmarried,Male,<=50K
57,,,Husband,Male,<=50K
51,9th,Married-civ-spouse,,Male,
21,Some-college,Never-married,Not-in-family,Male,<=50K
30,Some-college,Married-civ-spouse,Husband,Male,<=50K
46,,Divorced,Not-in-family,,
40,,,Not-in-family,Female,
52,Preschool,Married-civ-spouse,Not-in-family,Male,<=50K
,,Never-married,Not-in-family,,
90,,Widowed,Other-relative,,<=50K
25,HS-grad,Never-married,,,<=50K
43,Some-college,,Not-in-family,Male,<=50K
38,,,Unmarried,Female,
22,,Never-married,,,
33,Bachelors,,Not-in-family,,<=50K
34,Some-college,Married-civ-spouse,,,
65,,Married-civ-spouse,,Male,
50,HS-grad,Never-married,Own-child,,<=50K
29,,Never-married,Not-in-family,,<=50K
25,HS-grad,Married-civ-spouse,Husband,,<=50K
54,Some-college,Divorced,,,<=50K
49,HS-grad,Married-civ-spouse,Husband,Male,
44,Some-college,Married-civ-spouse,Husband,Male,<=50K
24,9th,Divorced,Own-child,,<=50K
25,Bachelors,,Not-in-family,Male,
65,HS-grad,Married-civ-spouse,,,<=50K
56,,Married-civ-spouse,Husband,Male,<=50K
39,Prof-school,,Husband,Male,
23,,Never-married,,Female,<=50K
20,,Never-married,Not-in-family,Female,<=50K
24,,Never-married,Unmarried,Male,<=50K
41,Some-college,Married-civ-spouse,Husband,,
40,Some-college,,,Male,<=50K
55,HS-grad,Married-civ-spouse,,,
38,HS-grad,,Unmarried,,<=50K
23,,Never-married,Unmarried,,<=50K
44,,Married-civ-spouse,Husband,,<=50K
45,,,Husband,,
20,,Never-married,Own-child,Female,
29,HS-grad,Never-married,,,
43,HS-grad,Married-civ-spouse,Husband,,
30,,Divorced,,,<=50K
28,Some-college,,Not-in-family,,
31,HS-grad,,Husband,Male,
52,HS-grad,Divorced,Unmarried,Female,
36,,Married-civ-spouse,Wife,Female,>50K
38,HS-grad,,,Male,<=50K
66,Some-college,,Husband,Male,
63,,Married-civ-spouse,Husband,,<=50K
21,Some-college,Never-married,,,
33,HS-grad,,Not-in-family,Male,<=50K
46,,Divorced,,Female,
20,Some-college,Never-married,Own-child,Male,
47,Bachelors,Never-married,Not-in-family,Male,<=50K
33,Doctorate,Married-civ-spouse,Husband,Male,>50K
66,7th-8th,Never-married,Other-relative,,
20,,Never-married,Own-child,,
28,,Divorced,,Male,<=50K
46,,,Unmarried,Female,<=50K
25,Some-college,Married-civ-spouse,Husband,Male,<=50K
37,HS-grad,Married-civ-spouse,Own-child,Male,<=50K
31,9th,Married-civ-spouse,Husband,,
49,,Married-civ-spouse,Husband,Male,
22,Some-college,Married-spouse-absent,,Male,<=50K
52,Assoc-voc,Married-civ-spouse,,,>50K
29,Assoc-acdm,Married-civ-spouse,Wife,,<=50K
,11th,Never-married,Own-child,,<=50K
,Some-college,Married-civ-spouse,Husband,,
23,Some-college,,Not-in-family,Female,<=50K
27,,Married-civ-spouse,,Female,
,10th,Married-civ-spouse,Husband,,<=50K
50,HS-grad,Divorced,Unmarried,,
46,Masters,,Husband,Male,>50K
24,Bachelors,Never-married,Own-child,Female,<=50K
17,11th,Never-married,,,<=50K
49,,,Not-in-family,Male,<=50K
54,,Married-civ-spouse,Husband,Male,>50K
41,Bachelors,Married-civ-spouse,Husband,,>50K
49,,Married-civ-spouse,Husband,,
36,,Never-married,Not-in-family,,<=50K
23,HS-grad,Never-married,,,<=50K
63,Some-college,Widowed,Not-in-family,Female,
67,HS-grad,Married-civ-spouse,Husband,Male,
23,HS-grad,Never-married,,,
22,Bachelors,Never-married,Own-child,,<=50K
66,,Married-civ-spouse,,Male,<=50K
25,11th,Married-civ-spouse,,,<=50K
30,Some-college,Divorced,Unmarried,Female,<=50K
35,,Married-civ-spouse,,,
67,7th-8th,Married-civ-spouse,,Male,<=50K
30,12th,Never-married,,,
26,Some-college,Never-married,Not-in-family,Female,<=50K
34,,Married-civ-spouse,Husband,Male,<=50K
21,Some-college,,Own-child,,
18,12th,Never-married,,Male,
21,HS-grad,,,Male,<=50K
76,,Married-civ-spouse,Husband,,<=50K
,,Married-civ-spouse,Husband,Male,
26,HS-grad,,Wife,,<=50K
,,Never-married,Not-in-family,,<=50K
18,11th,,Own-child,Male,
,Assoc-voc,Married-civ-spouse,Husband,,
59,,Divorced,Not-in-family,Female,
55,,Separated,,,>50K
33,Some-college,,Not-in-family,,
25,HS-grad,Never-married,Own-child,Female,<=50K
48,HS-grad,Widowed,Not-in-family,Female,<=50K
64,Bachelors,Divorced,Not-in-family,Female,<=50K
47,Masters,,Not-in-family,Female,>50K
26,Some-college,Never-married,,Female,<=50K
36,,Married-civ-spouse,Husband,Male,>50K
21,HS-grad,Married-civ-spouse,Husband,Male,
54,7th-8th,,,Female,
30,HS-grad,Never-married,Own-child,Male,<=50K
41,HS-grad,Divorced,,,<=50K
,Masters,Never-married,Not-in-family,Female,
34,Some-college,Never-married,Other-relative,Male,<=50K
20,Some-college,Never-married,Own-child,,
24,10th,Never-married,Not-in-family,,<=50K
26,Bachelors,,Not-in-family,Female,
25,,,Not-in-family,Female,
35,Some-college,Divorced,Unmarried,Female,<=50K
41,Some-college,Divorced,Not-in-family,Male,>50K
33,,Never-married,Own-child,,
18,Some-college,Never-married,Own-child,Female,
27,HS-grad,Separated,Not-in-family,Male,<=50K
,HS-grad,Divorced,Unmarried,Female,<=50K
51,HS-grad,,Not-in-family,,<=50K
38,Assoc-voc,,Unmarried,Female,
41,,Married-civ-spouse,Wife,,<=50K
26,Some-college,Married-civ-spouse,Husband,,<=50K
38,Assoc-voc,Divorced,,Male,
54,9th,Married-civ-spouse,Husband,,>50K
30,,,Not-in-family,,
31,Some-college,Widowed,,,
26,Bachelors,Never-married,,,<=50K
75,Doctorate,,,,
29,Masters,Never-married,Own-child,,
61,,Married-civ-spouse,Husband,,
24,Some-college,Separated,Unmarried,Female,<=50K
22,12th,Never-married,,Male,<=50K
34,Assoc-acdm,Never-married,Not-in-family,,<=50K
42,Some-college,,Own-child,,
24,11th,Never-married,Not-in-family,Male,<=50K
42,Assoc-acdm,Married-civ-spouse,Husband,,
27,HS-grad,Never-married,Not-in-family,Male,
39,Bachelors,,Wife,,>50K
20,HS-grad,,Own-child,Male,
51,11th,Never-married,Not-in-family,,<=50K
68,,,Husband,Male,
28,HS-grad,Never-married,Own-child,Male,<=50K
43,,Divorced,Not-in-family,,<=50K
35,,,Not-in-family,Male,<=50K
44,HS-grad,Divorced,Unmarried,Female,
,Bachelors,Never-married,Not-in-family,,<=50K
44,HS-grad,Married-civ-spouse,,,
20,HS-grad,Married-civ-spouse,Other-relative,Female,
46,HS-grad,Married-civ-spouse,Husband,Male,>50K
27,Assoc-acdm,Married-civ-spouse,Husband,Male,
32,Some-college,Never-married,Not-in-family,,<=50K
46,Some-college,Divorced,Not-in-family,Male,<=50K
26,,Never-married,Not-in-family,,
20,,Never-married,Own-child,,
36,HS-grad,Married-civ-spouse,Wife,Female,<=50K
49,Bachelors,Married-civ-spouse,Husband,Male,>50K
32,HS-grad,Married-civ-spouse,,Male,>50K
32,,Married-civ-spouse,Husband,,>50K
,Bachelors,Married-civ-spouse,,Male,>50K
36,HS-grad,Never-married,Not-in-family,Male,
22,Some-college,Never-married,Other-relative,Male,<=50K
52,HS-grad,Divorced,,Female,
,,Married-civ-spouse,Husband,,>50K
22,Some-college,Never-married,Own-child,,<=50K
72,,Widowed,Unmarried,,
,Bachelors,Separated,Not-in-family,,
44,Some-college,,Husband,,<=50K
,,,Not-in-family,,
22,Some-college,Never-married,,,<=50K
59,Bachelors,Separated,Unmarried,,<=50K
46,HS-grad,,Unmarried,Female,
30,Assoc-voc,Married-civ-spouse,,Male,
64,7th-8th,,Unmarried,Female,<=50K
31,,,,,
64,HS-grad,Married-civ-spouse,Husband,Male,
,HS-grad,,Own-child,Female,<=50K
,HS-grad,Married-civ-spouse,,Male,>50K
,HS-grad,Never-married,Other-relative,,<=50K
,Bachelors,Married-civ-spouse,Husband,Male,
66,,,Not-in-family,Female,
23,Some-college,Never-married,,,<=50K
49,HS-grad,Married-civ-spouse,,Male,<=50K
32,12th,,Husband,,
49,Assoc-voc,Never-married,,Female,
,Some-college,Divorced,Not-in-family,Male,<=50K
28,,,Not-in-family,,
47,HS-grad,,Husband,,
41,HS-grad,,Own-child,Male,<=50K
34,,Married-civ-spouse,Husband,Male,>50K
25,HS-grad,Never-married,,,<=50K
20,,,,,<=50K
21,Some-college,,,Female,
25,HS-grad,Never-married,Unmarried,Male,
46,9th,Married-civ-spouse,Husband,Male,<=50K
,1st-4th,Married-civ-spouse,,Male,
41,Some-college,Married-civ-spouse,Husband,,
44,HS-grad,Never-married,Own-child,Male,<=50K
30,HS-grad,,Husband,,
54,Some-college,Married-civ-spouse,Husband,,
,HS-grad,,,,
58,HS-grad,Widowed,Not-in-family,Female,
21,Some-college,Never-married,,Female,<=50K
35,Masters,,Husband,Male,>50K
35,Prof-school,Married-civ-spouse,Husband,,>50K
19,Some-college,Never-married,Own-child,Male,
48,HS-grad,Divorced,Not-in-family,,<=50K
56,,Married-civ-spouse,Husband,Male,
65,Some-college,,Not-in-family,Female,<=50K
40,Bachelors,Separated,Unmarried,,
26,,Never-married,Not-in-family,Female,<=50K
45,Some-college,Married-civ-spouse,Husband,,<=50K
26,Some-college,Never-married,,,
32,HS-grad,Married-civ-spouse,Husband,Male,
35,Bachelors,Divorced,,,
22,,Never-married,Not-in-family,,<=50K
37,Assoc-voc,,,Female,
25,Bachelors,,Not-in-family,,<=50K
64,,Married-civ-spouse,Husband,,
46,,Married-civ-spouse,Husband,,>50K
30,HS-grad,,Own-child,Male,<=50K
63,Assoc-acdm,,,,>50K
51,,Married-civ-spouse,Husband,Male,
68,7th-8th,Married-civ-spouse,Husband,,<=50K
36,Doctorate,Married-civ-spouse,Husband,,<=50K
28,,Never-married,Not-in-family,,<=50K
41,Some-college,,Husband,,
47,,,,Male,<=50K
22,Some-college,Never-married,Unmarried,,<=50K
33,,Never-married,,Male,
34,,,Husband,,>50K
46,Bachelors,Married-civ-spouse,Husband,Male,
28,Some-college,Married-spouse-absent,Own-child,,<=50K
,HS-grad,Married-civ-spouse,Husband,,>50K
18,,Never-married,Own-child,,<=50K
33,Masters,Married-civ-spouse,,Male,>50K
51,HS-grad,Married-civ-spouse,Husband,Male,
56,,,Husband,Male,<=50K
,,,Unmarried,,<=50K
29,,Never-married,Unmarried,,<=50K
40,Some-college,Divorced,Not-in-family,Female,
53,Masters,Married-civ-spouse,Husband,Male,>50K
22,HS-grad,Never-married,,Male,
33,,,,Male,>50K
28,,,Not-in-family,,<=50K
63,,Married-civ-spouse,Wife,,
53,Doctorate,Married-civ-spouse,Husband,,>50K
37,10th,Married-civ-spouse,,Male,<=50K
50,Some-college,Divorced,Unmarried,Male,
22,HS-grad,Never-married,Own-child,Male,
40,,Never-married,,,<=50K
22,Bachelors,,Not-in-family,Female,>50K
21,,Never-married,,,<=50K
25,Assoc-acdm,Married-civ-spouse,Husband,,
20,Some-college,Never-married,Not-in-family,Female,<=50K
43,,Married-civ-spouse,Husband,,
29,Assoc-voc,,Unmarried,,
32,Bachelors,Married-civ-spouse,,,
42,Masters,Married-civ-spouse,Husband,,
33,,Married-civ-spouse,,,
27,Some-college,,Wife,,>50K
22,Some-college,Never-married,Own-child,Female,
29,Some-college,Married-civ-spouse,,Male,
29,,Married-civ-spouse,Husband,,<=50K
20,Some-college,Never-married,Own-child,,
35,10th,Never-married,Own-child,Male,<=50K
31,Bachelors,Married-civ-spouse,,Male,>50K
33,HS-grad,Never-married,Not-in-family,,
67,Some-college,Married-civ-spouse,,,<=50K
46,Some-college,Married-civ-spouse,Husband,,
45,,,Wife,,>50K
17,,,Own-child,,<=50K
35,Bachelors,Married-civ-spouse,Husband,,>50K
48,Bachelors,Married-spouse-absent,Not-in-family,Male,
49,HS-grad,Divorced,,Female,
20,Some-college,Never-married,,Female,<=50K
,HS-grad,Married-civ-spouse,Husband,Male,<=50K
64,Some-college,Married-civ-spouse,,,
53,Some-college,Separated,,Male,<=50K
52,HS-grad,,Not-in-family,Female,<=50K
29,HS-grad,Married-civ-spouse,Husband,,
32,HS-grad,Married-civ-spouse,,Male,>50K
,Bachelors,Married-civ-spouse,,Female,
30,Some-college,Never-married,Other-relative,Male,<=50K
34,HS-grad,Married-civ-spouse,Husband,,
19,Some-college,,,,
39,HS-grad,Never-married,,Male,<=50K
28,11th,Never-married,Other-relative,,<=50K
17,12th,Never-married,Not-in-family,,
54,Bachelors,Never-married,Not-in-family,,
24,,Never-married,Own-child,Male,<=50K
,HS-grad,,Own-child,,<=50K
25,,,Unmarried,Female,
48,Some-college,,Wife,Female,>50K
24,,Never-married,Own-child,Female,<=50K
31,,Married-civ-spouse,Husband,Male,
,Some-college,Married-civ-spouse,Husband,Male,
45,,,Husband,,>50K
,Some-college,Never-married,Own-child,Female,
52,Some-college,Married-civ-spouse,,,
52,HS-grad,Married-civ-spouse,,Male,
19,HS-grad,,Other-relative,Female,<=50K
60,HS-grad,,Husband,Male,<=50K
43,Masters,Married-civ-spouse,Husband,Male,>50K
24,Assoc-acdm,Divorced,,Female,
,Some-college,Never-married,Own-child,,
51,,,Not-in-family,,<=50K
38,9th,Divorced,Not-in-family,Male,
21,Some-college,Never-married,Own-child,,<=50K
40,HS-grad,Married-civ-spouse,Husband,,>50K
54,,Widowed,,,<=50K
